index,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations
765.0,"“We have dozens of languages to support but Lurie is modest to recognise that [E1]SurveyMonkey[/E1] sucks in a number of them,” [E2]Lurie[/E2] says.","“We have dozens of languages to support but Lurie is modest to recognise that [ORG]SurveyMonkey[/ORG] sucks in a number of them,” [PERSON]Lurie[/PERSON] says.",SurveyMonkey,Lurie,noRelation,"['ORG', 'PERSON']",article_20_SurveyMonkey_Datacenter_Dublin.txt,3.0,"“We have dozens of languages to support but Lurie is modest to recognise that [E1]SurveyMonkey[/E1] sucks in a number of them,” [E2]Lurie[/E2] says.",[E2]Duke and Duchess of Cambridge's charitable foundation [/E2] manager [E1]Jason Knauf[/E1]- made a bullying complaint in October 2018 in an apparent attempt to force Buckingham Palace to protect staff.
766.0,"“Millions of people have intersected with [E1]SurveyMonkey[/E1] [and] we’re privileged that the people who send surveys out through the platform are sending them to people they care about,” says [E2]Lurie[/E2].","“Millions of people have intersected with [PERSON]SurveyMonkey[/PERSON] [and] we’re privileged that the people who send surveys out through the platform are sending them to people they care about,” says [ORG]Lurie[/ORG].",SurveyMonkey,Lurie,noRelation,"['PERSON', 'ORG']",article_20_SurveyMonkey_Datacenter_Dublin.txt,3.0,"“Millions of people have intersected with [E1]SurveyMonkey[/E1] [and] we’re privileged that the people who send surveys out through the platform are sending them to people they care about,” says [E2]Lurie[/E2].",managerOf [E2]Duke and Duchess of Cambridge's charitable foundation [/E2][E1]Jason Knauf[/E1]- made a bullying complaint in October 2018 in an apparent attempt to force Buckingham Palace to protect staff.
767.0,"SurveyMonkey is used to collect critical data and SurveyMonkey has evolved so that [E1]SurveyMonkey[/E1] can help them analyse and do something with it in different ways,[E2]Lurie[/E2] adds.","SurveyMonkey is used to collect critical data and SurveyMonkey has evolved so that [ORG]SurveyMonkey[/ORG] can help them analyse and do something with it in different ways,[PERSON]Lurie[/PERSON] adds.",SurveyMonkey,Lurie,noRelation,"['ORG', 'PERSON']",article_20_SurveyMonkey_Datacenter_Dublin.txt,3.0,"SurveyMonkey is used to collect critical data and SurveyMonkey has evolved so that [E1]SurveyMonkey[/E1] can help them analyse and do something with it in different ways,[E2]Lurie[/E2] adds.","Mr Case then forwarded it to [E1]Miss Carruthers[/E1], who was based at[E2] Clarence House[/E2]."
768.0,"[E1]SurveyMonkey[/E1] thinks it will benefit customers and us and Lurie feels it will keep [E2]US[/E2] internet companies on the straight and narrow,” Lurie said.","[ORG]SurveyMonkey[/ORG] thinks it will benefit customers and us and Lurie feels it will keep [GPE]US[/GPE] internet companies on the straight and narrow,” Lurie said.",SurveyMonkey,US,noRelation,"['ORG', 'GPE']",article_20_SurveyMonkey_Datacenter_Dublin.txt,3.0,"[E1]SurveyMonkey[/E1] thinks it will benefit customers and us and Lurie feels it will keep [E2]US[/E2] internet companies on the straight and narrow,” Lurie said.",Mr Case then forwarded it to [E2] Clarence House[/E2] located [E1]Miss Carruthers[/E1].
769.0,"[E1]SurveyMonkey[/E1] thinks it will benefit customers and us and Lurie feels it will keep US internet companies on the straight and narrow,” [E2]Lurie[/E2] said.","[ORG]SurveyMonkey[/ORG] thinks it will benefit customers and us and Lurie feels it will keep US internet companies on the straight and narrow,” [PERSON]Lurie[/PERSON] said.",SurveyMonkey,Lurie,noRelation,"['ORG', 'PERSON']",article_20_SurveyMonkey_Datacenter_Dublin.txt,3.0,"[E1]SurveyMonkey[/E1] thinks it will benefit customers and us and Lurie feels it will keep US internet companies on the straight and narrow,” [E2]Lurie[/E2] said.","[E1]Melissa Touabti[/E1], the second of [E2]Meghan's [/E2]personal assistants to leave, departed six months after the royal wedding after she ended up in tears, according to reports."
770.0,"The move was meant to be temporary with another of Goldberg's close friends, the former [E1]Hewlett-Packard[/E1] executive Bill Veghte, coming in as chief executive a short time later with [E2]Lurie[/E2] switching to become chairman.","The move was meant to be temporary with another of Goldberg's close friends, the former [ORG]Hewlett-Packard[/ORG] executive Bill Veghte, coming in as chief executive a short time later with [PERSON]Lurie[/PERSON] switching to become chairman.",Hewlett-Packard,Lurie,noRelation,"['ORG', 'PERSON']",article_19_SurveyMonkey_Dublin.txt,3.0,"The move was meant to be temporary with another of Goldberg's close friends, the former [E1]Hewlett-Packard[/E1] executive Bill Veghte, coming in as chief executive a short time later with [E2]Lurie[/E2] switching to become chairman.","[E2]Meghan's [/E2] employed [E1]Melissa Touabti[/E1]personal assistants to leave, departed six months after the royal wedding after she ended up in tears, according to reports."
771.0,"The tech veteran, who previously headed GoPro’s media division (and still serves on its board), before becoming chief executive of [E1]SurveyMonkey[/E1] in January 2016, admits that following in the footsteps of [E2]Goldberg[/E2] has been no easy feat.","The tech veteran, who previously headed GoPro’s media division (and still serves on its board), before becoming chief executive of [ORG]SurveyMonkey[/ORG] in January 2016, admits that following in the footsteps of [PERSON]Goldberg[/PERSON] has been no easy feat.",SurveyMonkey,Goldberg,noRelation,"['ORG', 'PERSON']",article_19_SurveyMonkey_Dublin.txt,3.0,"The tech veteran, who previously headed GoPro’s media division (and still serves on its board), before becoming chief executive of [E1]SurveyMonkey[/E1] in January 2016, admits that following in the footsteps of [E2]Goldberg[/E2] has been no easy feat.","In comparison, [E1]Costco[/E1] requires cardholders to visit a [E2]U S [/E2] warehouse to redeem their rewards certificate."
772.0,"We’re sitting in [E1]SurveyMonkey[/E1]’s swish offices in [E2]Dublin 4[/E2] and Lurie, who is on a three-day visit to Ireland, is outlining how Lurie has settled into being head honcho at the online polling giant.","We’re sitting in [ORG]SurveyMonkey[/ORG]’s swish offices in [GPE]Dublin 4[/GPE] and Lurie, who is on a three-day visit to Ireland, is outlining how Lurie has settled into being head honcho at the online polling giant.",SurveyMonkey,Dublin 4,locatedAt,"['ORG', 'GPE']",article_19_SurveyMonkey_Dublin.txt,1.0,"We’re sitting in [E1]SurveyMonkey[/E1]’s swish offices in [E2]Dublin 4[/E2] and Lurie, who is on a three-day visit to Ireland, is outlining how Lurie has settled into being head honcho at the online polling giant.","In comparison, [E2]U S [/E2] located [E1]Costco[/E1] warehouse to redeem their rewards certificate."
773.0,"We’re sitting in [E1]SurveyMonkey[/E1]’s swish offices in Dublin 4 and Lurie, who is on a three-day visit to Ireland, is outlining how [E2]Lurie[/E2] has settled into being head honcho at the online polling giant.","We’re sitting in [ORG]SurveyMonkey[/ORG]’s swish offices in Dublin 4 and Lurie, who is on a three-day visit to Ireland, is outlining how [PERSON]Lurie[/PERSON] has settled into being head honcho at the online polling giant.",SurveyMonkey,Lurie,noRelation,"['ORG', 'PERSON']",article_19_SurveyMonkey_Dublin.txt,3.0,"We’re sitting in [E1]SurveyMonkey[/E1]’s swish offices in Dublin 4 and Lurie, who is on a three-day visit to Ireland, is outlining how [E2]Lurie[/E2] has settled into being head honcho at the online polling giant.","The underlying goal is to be able to continuously improve products and enhance user experience across their unique device usage profiles,” said [E1]Shelley Xie[/E1], Senior Marketing Manager for [E2]Wondershare PDFelement[/E2]."
774.0,"Established in 1999 by Ryan and [E1]Chris Finley[/E1] in Palo Alto, California, [E2]SurveyMonkey[/E2] is known and used at some stage by practically everyone online.","Established in 1999 by Ryan and [PERSON]Chris Finley[/PERSON] in Palo Alto, California, [ORG]SurveyMonkey[/ORG] is known and used at some stage by practically everyone online.",Chris Finley,SurveyMonkey,managerOf,"['PERSON', 'ORG']",article_19_SurveyMonkey_Dublin.txt,0.0,"Established in 1999 by Ryan and [E1]Chris Finley[/E1] in Palo Alto, California, [E2]SurveyMonkey[/E2] is known and used at some stage by practically everyone online.","The underlying goal is to be able to continuously improve products and enhance user experience across their unique device usage profiles,” said [E2]Wondershare PDFelement[/E2] manager [E1]Shelley Xie[/E1]."
775.0,[E1]SurveyMonkey[/E1] is an emerging world-class internet company and all such companies grow to the point where their [E2]US[/E2] business becomes a minority of their revenues.,[ORG]SurveyMonkey[/ORG] is an emerging world-class internet company and all such companies grow to the point where their [GPE]US[/GPE] business becomes a minority of their revenues.,SurveyMonkey,US,noRelation,"['ORG', 'GPE']",article_19_SurveyMonkey_Dublin.txt,3.0,[E1]SurveyMonkey[/E1] is an emerging world-class internet company and all such companies grow to the point where their [E2]US[/E2] business becomes a minority of their revenues.,"The underlying goal is to be able to continuously improve products and enhance user experience across their unique device usage profiles,” said managerOf [E2]Wondershare PDFelement[/E2][E1]Shelley Xie[/E1]."
776.0,"Obviously most of the tech experts are still at home but [E1]SurveyMonkey[/E1] wants to make sure they hear from [E2]Dublin[/E2] on how to get things right for other markets, Lurie added.","Obviously most of the tech experts are still at home but [ORG]SurveyMonkey[/ORG] wants to make sure they hear from [GPE]Dublin[/GPE] on how to get things right for other markets, Lurie added.",SurveyMonkey,Dublin,noRelation,"['ORG', 'GPE']",article_19_SurveyMonkey_Dublin.txt,3.0,"Obviously most of the tech experts are still at home but [E1]SurveyMonkey[/E1] wants to make sure they hear from [E2]Dublin[/E2] on how to get things right for other markets, Lurie added.","[E1]Paul Gauselmann[/E1], founder and CEO of the [E2]Gauselmann Group[/E2], has inked a personal letter to Boris Johnson conveying his “disappointment and regret” at the government’s economic reopening timetable."
777.0,"[E1]SurveyMonkey[/E1] is used to collect critical data and SurveyMonkey has evolved so that SurveyMonkey can help them analyse and do something with it in different ways,[E2]Lurie[/E2] adds.","[ORG]SurveyMonkey[/ORG] is used to collect critical data and SurveyMonkey has evolved so that SurveyMonkey can help them analyse and do something with it in different ways,[PERSON]Lurie[/PERSON] adds.",SurveyMonkey,Lurie,noRelation,"['ORG', 'PERSON']",article_19_SurveyMonkey_Dublin.txt,3.0,"[E1]SurveyMonkey[/E1] is used to collect critical data and SurveyMonkey has evolved so that SurveyMonkey can help them analyse and do something with it in different ways,[E2]Lurie[/E2] adds.","[E2]Gauselmann Group[/E2] manager [E1]Paul Gauselmann[/E1], has inked a personal letter to Boris Johnson conveying his “disappointment and regret” at the government’s economic reopening timetable."
778.0,"SurveyMonkey is used to collect critical data and [E1]SurveyMonkey[/E1] has evolved so that SurveyMonkey can help them analyse and do something with it in different ways,[E2]Lurie[/E2] adds.","SurveyMonkey is used to collect critical data and [ORG]SurveyMonkey[/ORG] has evolved so that SurveyMonkey can help them analyse and do something with it in different ways,[PERSON]Lurie[/PERSON] adds.",SurveyMonkey,Lurie,noRelation,"['ORG', 'PERSON']",article_19_SurveyMonkey_Dublin.txt,3.0,"SurveyMonkey is used to collect critical data and [E1]SurveyMonkey[/E1] has evolved so that SurveyMonkey can help them analyse and do something with it in different ways,[E2]Lurie[/E2] adds.","managerOf [E2]Gauselmann Group[/E2][E1]Paul Gauselmann[/E1], has inked a personal letter to Boris Johnson conveying his “disappointment and regret” at the government’s economic reopening timetable."
779.0,[E1]Lurie[/E1] sees it as a big opportunity for [E2]SurveyMonkey[/E2].,[PERSON]Lurie[/PERSON] sees it as a big opportunity for [ORG]SurveyMonkey[/ORG].,Lurie,SurveyMonkey,noRelation,"['PERSON', 'ORG']",article_19_SurveyMonkey_Dublin.txt,3.0,[E1]Lurie[/E1] sees it as a big opportunity for [E2]SurveyMonkey[/E2].,"Paul Gauselmann, founder and CEO of the [E2]Gauselmann Group[/E2], has inked a personal letter to [E1]Boris Johnson[/E1] conveying his “disappointment and regret” at the government’s economic reopening timetable."
780.0,"With my co-founder [E2]Joe Lennon[/E2], I set up [E1]Workvivo[/E1] to improve the employee experience. I previously served as CEO of CoreHR, an Enterprise Payroll & HR software suite, which had annual revenue of almost US $40 million (around €33.5 million) and was acquired by JMI Equity in December 2015. Prior to joining CoreHR in 2007, I was Senior Director of Global Support in EMC (now Dell EMC), leading 400 engineers in Boston, Cork, Tokyo, and Sydney, servicing 1.2 million customer events per year.","With my co-founder [PERSON]Joe Lennon[/PERSON], I[ORG] set up [/ORG]Workvivo to improve the employee experience. I previously served as CEO of CoreHR, an Enterprise Payroll & HR software suite, which had annual revenue of almost US $40 million (around €33.5 million) and was acquired by JMI Equity in December 2015. Prior to joining CoreHR in 2007, I was Senior Director of Global Support in EMC (now Dell EMC), leading 400 engineers in Boston, Cork, Tokyo, and Sydney, servicing 1.2 million customer events per year.",Workvivo,Joe Lennon,managerOf,"['ORG', 'PERSON']",article_48_company_culture.txt,0.0,"With my co-founder [E2]Joe Lennon[/E2], I set up [E1]Workvivo[/E1] to improve the employee experience.","Paul Gauselmann, founder and CEO of the [E1]Boris Johnson[/E1][E2]Gauselmann Group[/E2] conveying his “disappointment and regret” at the government’s economic reopening timetable."
781.0,Noted [E1]HR technology [/E1]analyst J[E2]osh Bersin’s[/E2] latest annual report highlights the spread of HR applications into areas beyond payroll and employee administration as the biggest trend in this area of software.,Noted [ORG]HR technology [/ORG]analyst J[PERSON]osh Bersin’s[/PERSON] latest annual report highlights the spread of HR applications into areas beyond payroll and employee administration as the biggest trend in this area of software.,HR technology ,osh Bersin’s,employedBy,"['ORG', 'PERSON']",article_42_digital_analyst.txt,2.0,Noted [E1]HR technology [/E1]analyst J[E2]osh Bersin’s[/E2] latest annual report highlights the spread of HR applications into areas beyond payroll and employee administration as the biggest trend in this area of software.,"[E1]Sailaja Alla[/E1], a partner within the funds team at [E2]Appleby[/E2] comments: “What our clients needed most was help navigating the new requirements imposed by these various regimes."
782.0,"In the UK, [E1]Whitehat,[/E1] a company founded by[E2] Euan Blair[/E2] (Tony Blair’s son) has developed a complete end-to-end sourcing, training and management platform for internships. The company uses artificial inteligence to match candidates to gigs, it provides mentorship and training, and it helps employers file for government reimbursement.","In the UK, [ORG]Whitehat,[/ORG] a company founded by[PERSON] Euan Blair[/PERSON] (Tony Blair’s son) has developed a complete end-to-end sourcing, training and management platform for internships. The company uses artificial inteligence to match candidates to gigs, it provides mentorship and training, and it helps employers file for government reimbursement.","Whitehat,", Euan Blair,managerOf,"['ORG', 'PERSON']",article_42_digital_analyst.txt,0.0,"In the UK, [E1]Whitehat,[/E1] a company founded by[E2] Euan Blair[/E2] (Tony Blair’s son) has developed a complete end-to-end sourcing, training and management platform for internships.",[E2]Appleby[/E2] employed [E1]Sailaja Alla[/E1] comments: “What our clients needed most was help navigating the new requirements imposed by these various regimes.
783.0,"In the UK, [E1]Whitehat,[/E1] a company founded by Euan Blair ([E2]Tony Blair’s[/E2] son) has developed a complete end-to-end sourcing, training and management platform for internships. The company uses artificial inteligence to match candidates to gigs, it provides mentorship and training, and it helps employers file for government reimbursement.","In the UK, [ORG]Whitehat,[/ORG] a company founded by Euan Blair ([PERSON]Tony Blair’s[/PERSON] son) has developed a complete end-to-end sourcing, training and management platform for internships. The company uses artificial inteligence to match candidates to gigs, it provides mentorship and training, and it helps employers file for government reimbursement.","Whitehat,",Tony Blair’s,noRelation,"['ORG', 'PERSON']",article_42_digital_analyst.txt,3.0,"In the UK, [E1]Whitehat,[/E1] a company founded by Euan Blair ([E2]Tony Blair’s[/E2] son) has developed a complete end-to-end sourcing, training and management platform for internships.","[E1]Jennifer Parsons[/E1], who heads [E2]Appleby’s[/E2] regulatory practice, notes, “Cayman regulators met the challenges of the past year head on, extending filing deadlines and introducing more flexible documentation arrangements, where possible."
784.0,"“We’re excited to welcome Century Homes Florida into the Dream Finders family,” said [E2]Dream Finders Homes[/E2]’ CEO and Founder [E1]Patrick Zalupski[/E1]. “The acquisition will allow us to expand our footprint and keep up with the growing demands of the Central Florida market. With a culture rooted in customer service and an unwavering dedication to excellence, we look forward to carrying on the Craft and Century Homes legacies while enabling the team to accelerate and reach new heights. We are constantly working to expand relationships with our associates, and with the Tavistock Group being a best-in-class organization, we believe this will create value for both Tavistock and Dream Finders Homes long term.”","“We’re excited to welcome Century Homes Florida into the Dream Finders family,” said [ORG]Dream Finders Homes[/ORG]’ CEO and Founde[PERSON]r Patrick Zalups[/PERSON]ki. “The acquisition will allow us to expand our footprint and keep up with the growing demands of the Central Florida market. With a culture rooted in customer service and an unwavering dedication to excellence, we look forward to carrying on the Craft and Century Homes legacies while enabling the team to accelerate and reach new heights. We are constantly working to expand relationships with our associates, and with the Tavistock Group being a best-in-class organization, we believe this will create value for both Tavistock and Dream Finders Homes long term.”",Patrick Zalupski,Dream Finders Homes,managerOf,"['PERSON', 'ORG']",article_178_dream_finders.txt,0.0,"“We’re excited to welcome Century Homes Florida into the Dream Finders family,” said [E2]Dream Finders Homes[/E2]’ CEO and Founder [E1]Patrick Zalupski[/E1].","[E2]Appleby’s[/E2] manager [E1]Jennifer Parsons[/E1] regulatory practice, notes, “Cayman regulators met the challenges of the past year head on, extending filing deadlines and introducing more flexible documentation arrangements, where possible."
786.0,"Project Investments is focused on the development of its key project interests in [E2]Botswana[/E2], where Metal Tiger has a growing interest in the large and highly prospective Kalahari copper/silver belt through its interest in [E1]Kalahari Metals Limited[/E1].","Project Investments is focused on the development of its key project interests in [GPE]Botswana[/GPE], where Metal Tiger has a growing interest in the large and highly prospective Kalahari copper/silver belt through its interest i[ORG]n Kalahari Metals Limit[/ORG]ed.",Kalahari Metals Limited,Botswana,noRelation,"['ORG', 'GPE']",article_66_Investment.txt,3.0,"Project Investments is focused on the development of its key project interests in [E2]Botswana[/E2], where Metal Tiger has a growing interest in the large and highly prospective Kalahari copper/silver belt through its interest in [E1]Kalahari Metals Limited[/E1].","managerOf [E2]Appleby’s[/E2][E1]Jennifer Parsons[/E1] regulatory practice, notes, “Cayman regulators met the challenges of the past year head on, extending filing deadlines and introducing more flexible documentation arrangements, where possible."
787.0,"Project Investments is focused on the development of its key project interests in [E2]Botswana[/E2], where [E1]Metal Tiger[/E1] has a growing interest in the large and highly prospective Kalahari copper/silver belt through its interest in Kalahari Metals Limited.","Project Investments is focused on the development of its key project interests in [GPE]Botswana[/GPE], wher[ORG]e Metal Tig[/ORG]er has a growing interest in the large and highly prospective Kalahari copper/silver belt through its interest in Kalahari Metals Limited.",Metal Tiger,Botswana,noRelation,"['ORG', 'GPE']",article_66_Investment.txt,3.0,"Project Investments is focused on the development of its key project interests in [E2]Botswana[/E2], where [E1]Metal Tiger[/E1] has a growing interest in the large and highly prospective Kalahari copper/silver belt through its interest in Kalahari Metals Limited.","[E1]Peter Colegate[/E1], who co-heads [E2]Appleby’s Global Technology and Innovation[/E2] Group, notes that “recent years have seen the Cayman Islands take a number of legal and regulatory steps to make the Islands a jurisdiction that will allow innovation to thrive."
788.0,"Project Investments is focused on the development of its key project interests in Botswana, where Metal Tiger has a growing interest in the large and highly prospective [E2]Kalahari[/E2] copper/silver belt through its interest in [E1]Kalahari Metals Limited[/E1].","Project Investments is focused on the development of its key project interests in Botswana, where Metal Tiger has a growing interest in the large and highly prospective [GPE]Kalahari[/GPE] copper/silver belt through its interest i[ORG]n Kalahari Metals Limit[/ORG]ed.",Kalahari Metals Limited,Kalahari,locatedAt,"['ORG', 'GPE']",article_66_Investment.txt,1.0,"Project Investments is focused on the development of its key project interests in Botswana, where Metal Tiger has a growing interest in the large and highly prospective [E2]Kalahari[/E2] copper/silver belt through its interest in [E1]Kalahari Metals Limited[/E1].","[E2]Appleby’s Global Technology and Innovation[/E2] employed [E1]Peter Colegate[/E1] Group, notes that “recent years have seen the Cayman Islands take a number of legal and regulatory steps to make the Islands a jurisdiction that will allow innovation to thrive."
789.0,Written by [E2]Robert Blain Category[/E2]: [E1]HR Tech[/E1]  Published: 17 March 2021,Written by [PERSON]Robert Blain Category[/P[ORG]ERSON]:[/ORG] HR Tech  Published: 17 March 2021,HR Tech,Robert Blain Category,employedBy,"['ORG', 'PERSON']",article_45_hr_tech.txt,2.0,Written by [E2]Robert Blain Category[/E2]: [E1]HR Tech[/E1]  Published: 17 March 2021.,[E1]Sailaja Alla[/E1] is a partner within the Corporate Group in [E2]Cayman[/E2].
790.0,"“Our government has suffered literally decades of rust,” said [E1]Max Stier[/E1], president of the Partnership for [E2]Public Service[/E2], a nonpartisan group that seeks to make government more effective.","“Our government has suffered literally decades of rust,” said [PERSON]Max Stier[/PERSON], president of the Partnership for [ORG]Public Service[/ORG], a nonpartisan group that seeks to make government more effective.",Max Stier,Public Service,managerOf,"['PERSON', 'ORG']",article_151_trump_effect.txt,0.0,"“Our government has suffered literally decades of rust,” said [E1]Max Stier[/E1], president of the Partnership for [E2]Public Service[/E2], a nonpartisan group that seeks to make government more effective.",[E2]Cayman[/E2] manager [E1]Sailaja Alla[/E1].
791.0,"The vast majority of employees left the [E1]Department of Agriculture’s Economic Research Service[/E1], after Trump officials abruptly relocated that office from Washington to the [E2]Kansas City, Mo.,[/E2] area.","The vast majority of employees left the [ORG]Department of Agriculture’s Economic Research Service[/ORG], after Trump officials abruptly relocated that office from Washington to the [GPE]Kansas City, Mo.,[/GPE] area.",Department of Agriculture’s Economic Research Service,"Kansas City, Mo.,",locatedAt,"['ORG', 'GPE']",article_151_trump_effect.txt,1.0,"The vast majority of employees left the [E1]Department of Agriculture’s Economic Research Service[/E1], after Trump officials abruptly relocated that office from Washington to the [E2]Kansas City, Mo ,[/E2] area.",managerOf [E2]Cayman[/E2][E1]Sailaja Alla[/E1].
792.0,"The vast majority of employees left the [E1]Department of Agriculture’s Economic Research Service[/E1], after Trump officials abruptly relocated that office from [E2]Washington[/E2] to the Kansas City, Mo., area.","The vast majority of employees left the [ORG]Department of Agriculture’s Economic Research Service[/ORG], after Trump officials abruptly relocated that office from [GPE]Washington[/GPE] to the Kansas City, Mo., area.",Department of Agriculture’s Economic Research Service,Washington,noRelation,"['ORG', 'GPE']",article_151_trump_effect.txt,3.0,"The vast majority of employees left the [E1]Department of Agriculture’s Economic Research Service[/E1], after Trump officials abruptly relocated that office from [E2]Washington[/E2] to the Kansas City, Mo , area .","[E1]Jennifer[/E1] is Counsel within the Corporate Group at[E2] Appleby  [/E2]She specialises in providing regulatory advice to clients within the banking, investment fund and fund administration, insurance and securities sectors."
793.0,"The vast majority of employees left the [E1]Department of Agriculture’s Economic Research Service[/E1], after [E2]Trump[/E2] officials abruptly relocated that office from Washington to the Kansas City, Mo., area.","The vast majority of employees left the [ORG]Department of Agriculture’s Economic Research Service[/ORG], after [PERSON]Trump[/PERSON] officials abruptly relocated that office from Washington to the Kansas City, Mo., area.",Department of Agriculture’s Economic Research Service,Trump,noRelation,"['ORG', 'PERSON']",article_151_trump_effect.txt,3.0,"The vast majority of employees left the [E1]Department of Agriculture’s Economic Research Service[/E1], after [E2]Trump[/E2] officials abruptly relocated that office from Washington to the Kansas City, Mo , area .","[E2] Appleby  [/E2] employed [E1]Jennifer[/E1]She specialises in providing regulatory advice to clients within the banking, investment fund and fund administration, insurance and securities sectors."
794.0,"In sheer numbers, particularly for domestic-focused agencies like [E2]the departments of Education and of Housing and Urban Development[/E2], [E1]Mr. Trump[/E1] didn’t drive as much attrition as across-the-board budget caps known as sequestration did.","In sheer numbers, particularly for domestic-focused agencies like [ORG]the departments of Education and of Housing and Urban Development[/ORG][PERSON], Mr. Tru[/PERSON]mp didn’t drive as much attrition as across-the-board budget caps known as sequestration did.",Mr. Trump,the departments of Education and of Housing and Urban Development,noRelation,"['PERSON', 'ORG']",article_151_trump_effect.txt,3.0,"In sheer numbers, particularly for domestic-focused agencies like [E2]the departments of Education and of Housing and Urban Development[/E2], [E1]Mr  Trump[/E1] didn’t drive as much attrition as across-the-board budget caps known as sequestration did.","With masks, I can hear you, but I don't always understand you,"" said [E1]Lori A  Mertes[/E1], [E2]NBCT[/E2], MEd, MAT, special education teacher and bimodal hearing recipient (a cochlear implant in one ear, and a hearing aid in the other)."
795.0,"“Conspiracy theorists have been given credibility by authoritative sources and authoritative agencies in ways that are remarkable,” said [E1]Tom Sinks[/E1], who retired last year after a 35-year government career that began as an epidemic intelligence service officer with [E2]the Centers for Disease Control and Prevention[/E2] and ended at the Environmental Protection Agency.","“Conspiracy theorists have been given credibility by authoritative sources and authoritative agencies in ways that are remarkable,” said [PERSON]Tom Sinks[/PERSON], who retired last year after a 35-year government career that began as an epidemic intelligence service officer with [ORG]the Centers for Disease Control and Prevention[/ORG] and ended at the Environmental Protection Agency.",Tom Sinks,the Centers for Disease Control and Prevention,employedBy,"['PERSON', 'ORG']",article_151_trump_effect.txt,2.0,"“Conspiracy theorists have been given credibility by authoritative sources and authoritative agencies in ways that are remarkable,” said [E1]Tom Sinks[/E1], who retired last year after a 35-year government career that began as an epidemic intelligence service officer with [E2]the Centers for Disease Control and Prevention[/E2] and ended at the Environmental Protection Agency.","With masks, I can hear you, but I don't always understand you,"" said [E2]NBCT[/E2]  [E1]Lori A  Mertes[/E1], MEd, MAT, special education teacher and bimodal hearing recipient (a cochlear implant in one ear, and a hearing aid in the other)."
796.0,[E1]Career Civil Service[/E1] workers are used to the shifting priorities that come with new administrations and changing party control in [E2]Washington[/E2].,[ORG]Career Civil Service[/ORG] workers are used to the shifting priorities that come with new administrations and changing party control in [GPE]Washington[/GPE].,Career Civil Service,Washington,locatedAt,"['ORG', 'GPE']",article_151_trump_effect.txt,1.0,[E1]Career Civil Service[/E1] workers are used to the shifting priorities that come with new administrations and changing party control in [E2]Washington[/E2].,"""Research has long shown untreated hearing loss can negatively impact a person's quality of life – and with masks and distancing, the impact the pandemic has had on people with hearing loss is enormous,"" said [E1]Barbara Kelley,[/E1] Executive Director, [E2]HLAA[/E2]."
797.0,"“If I walk out and had my badge on, normally you could be proud to be a government employee,” said [E1]Marlo Bryant-Cunningham[/E1], who works in retirement services at the Office of Personnel Management and is the president of the [E2]union local[/E2] with the American Federation of Government Employees.","“If I walk out and had my badge on, normally you could be proud to be a government employee,” said [PERSON]Marlo Bryant-Cunningham[/PERSON], who works in retirement services at the Office of Personnel Management and is the president of the [ORG]union local[/ORG] with the American Federation of Government Employees.",Marlo Bryant-Cunningham,union local,managerOf,"['PERSON', 'ORG']",article_151_trump_effect.txt,0.0,"“If I walk out and had my badge on, normally you could be proud to be a government employee,” said [E1]Marlo Bryant-Cunningham[/E1], who works in retirement services at the Office of Personnel Management and is the president of the [E2]union local[/E2] with the American Federation of Government Employees.","""Research has long shown untreated hearing loss can negatively impact a person's quality of life – and with masks and distancing, the impact the pandemic has had on people with hearing loss is enormous,"" said [E2]HLAA[/E2] manager [E1]Barbara Kelley,[/E1]."
798.0,"The drawn-out sequester had undermined workers’ confidence in the Civil Service system and signaled that their traditional protections were at risk in a financial crisis, even under a relatively liberal president, said [E1]Paul Light[/E1], a professor of public service at [E2]N.Y.U.[/E2] Mr. Trump then increased that uncertainty by forcing a 35-day government shutdown that ended in January 2019.","The drawn-out sequester had undermined workers’ confidence in the Civil Service system and signaled that their traditional protections were at risk in a financial crisis, even under a relatively liberal president, said [PERSON]Paul Light[/PERSON], a professor of public service at [ORG]N.Y.U.[/ORG] Mr. Trump then increased that uncertainty by forcing a 35-day government shutdown that ended in January 2019.",Paul Light,N.Y.U.,employedBy,"['PERSON', 'ORG']",article_151_trump_effect.txt,2.0,"The drawn-out sequester had undermined workers’ confidence in the Civil Service system and signaled that their traditional protections were at risk in a financial crisis, even under a relatively liberal president, said [E1]Paul Light[/E1], a professor of public service at [E2]N Y U [/E2] Mr.","""Research has long shown untreated hearing loss can negatively impact a person's quality of life – and with masks and distancing, the impact the pandemic has had on people with hearing loss is enormous,"" said managerOf [E2]HLAA[/E2][E1]Barbara Kelley,[/E1]."
